,loss,accuracy,val_loss,val_accuracy
39,2.3296167850494385,0.4012500047683716,2.478107452392578,0.3783000111579895
40,2.31302809715271,0.4035937488079071,2.390899419784546,0.3921000063419342
41,2.28031587600708,0.41843751072883606,2.5307469367980957,0.3684000074863434
42,2.307668447494507,0.4037500023841858,2.3124096393585205,0.41190001368522644
43,2.2501142024993896,0.4254687428474426,2.28753662109375,0.41519999504089355
44,2.2457847595214844,0.4178124964237213,2.305691719055176,0.41110000014305115
45,2.258340358734131,0.41328126192092896,2.260645627975464,0.41940000653266907
46,2.2355294227600098,0.4167187511920929,2.160447120666504,0.44339999556541443
47,2.2193686962127686,0.41578125953674316,2.270709753036499,0.41769999265670776
48,2.2015068531036377,0.42781248688697815,2.200428009033203,0.43059998750686646
49,2.157620429992676,0.44203126430511475,2.2306578159332275,0.4203000068664551
50,2.1487982273101807,0.4389062523841858,2.316291093826294,0.4004000127315521
51,2.117112636566162,0.4390625059604645,2.2974395751953125,0.4077000021934509
52,2.063509702682495,0.46171873807907104,2.243518829345703,0.4196000099182129
53,2.1078333854675293,0.44921875,2.261687994003296,0.41839998960494995
54,2.0771303176879883,0.453125,2.1580379009246826,0.43689998984336853
55,2.062607526779175,0.4612500071525574,2.2454328536987305,0.41909998655319214
56,2.067600965499878,0.45531249046325684,2.2153735160827637,0.429500013589859
57,2.0448646545410156,0.46031248569488525,2.312791109085083,0.4074000120162964
58,2.031283378601074,0.47359374165534973,2.3629162311553955,0.39399999380111694
59,2.0018930435180664,0.4762499928474426,2.2445132732391357,0.41679999232292175
60,1.9751577377319336,0.48484376072883606,2.0776355266571045,0.4546000063419342
61,1.9822016954421997,0.4832812547683716,2.034316301345825,0.46299999952316284
62,1.9628822803497314,0.4854687452316284,2.1424813270568848,0.44510000944137573
63,1.9384106397628784,0.4898437559604645,2.149515390396118,0.44190001487731934
64,1.9705016613006592,0.4739062488079071,1.9578686952590942,0.4832000136375427
65,1.9245303869247437,0.48218750953674316,2.0659756660461426,0.4611999988555908
66,1.9094046354293823,0.5006250143051147,1.987135410308838,0.4740000069141388
67,1.8958042860031128,0.4959374964237213,2.1685776710510254,0.43689998984336853
68,1.8951832056045532,0.5029687285423279,2.0197792053222656,0.46810001134872437
69,1.8746337890625,0.5068749785423279,2.115694046020508,0.4528999924659729
70,1.871575117111206,0.503125011920929,2.08089542388916,0.453900009393692
71,1.8741198778152466,0.5081250071525574,2.0574216842651367,0.4569999873638153
72,1.8400721549987793,0.5120312571525574,1.877988338470459,0.5012999773025513
73,1.8365871906280518,0.5145312547683716,1.9843761920928955,0.47450000047683716
74,1.7877882719039917,0.5220312476158142,2.0191407203674316,0.4738999903202057
75,1.8089179992675781,0.5167187452316284,1.903570294380188,0.4959000051021576
76,1.7814126014709473,0.5217187404632568,2.002290725708008,0.4724999964237213
77,1.7913295030593872,0.5285937786102295,1.9580788612365723,0.4828999936580658
78,1.7685524225234985,0.5264062285423279,2.138326406478882,0.453000009059906
79,1.764345407485962,0.5315625071525574,2.175788402557373,0.43479999899864197
80,1.7756985425949097,0.522656261920929,1.9963051080703735,0.4675000011920929
81,1.757204532623291,0.5289062261581421,1.9226731061935425,0.4871000051498413
82,1.7559483051300049,0.5303124785423279,1.93159818649292,0.48809999227523804
83,1.7185319662094116,0.543749988079071,2.011951208114624,0.4729999899864197
84,1.7215163707733154,0.5353124737739563,1.812134027481079,0.5113999843597412
85,1.7227232456207275,0.5360937714576721,1.933943510055542,0.4880000054836273
86,1.711674451828003,0.5353124737739563,1.9783027172088623,0.47749999165534973
87,1.6832789182662964,0.5431249737739563,1.9053773880004883,0.4973999857902527
88,1.6812688112258911,0.5467187762260437,1.9262648820877075,0.4927999973297119
89,1.6855263710021973,0.5435937643051147,1.9420833587646484,0.4880000054836273
90,1.6347403526306152,0.5595312714576721,1.8942855596542358,0.492900013923645
91,1.668599247932434,0.5510937571525574,1.8488415479660034,0.5026000142097473
92,1.6368564367294312,0.5560937523841858,1.8246650695800781,0.5101000070571899
93,1.6338534355163574,0.5537499785423279,1.9145431518554688,0.48829999566078186
94,1.6212953329086304,0.5625,1.8217650651931763,0.5092999935150146
95,1.631089687347412,0.5553125143051147,1.9201345443725586,0.49559998512268066
96,1.6209700107574463,0.5550000071525574,1.8713452816009521,0.5012000203132629
97,1.6258734464645386,0.5596874952316284,1.810897707939148,0.5152999758720398
98,1.5871682167053223,0.5623437762260437,1.7757457494735718,0.5253000259399414
99,1.569447636604309,0.5728124976158142,1.826979160308838,0.5131999850273132
100,1.58418607711792,0.5703125,1.8992396593093872,0.49549999833106995
101,1.5594286918640137,0.5806249976158142,1.843779444694519,0.5098999738693237
102,1.535719633102417,0.578906238079071,1.8286691904067993,0.5120000243186951
103,1.600895643234253,0.5628125071525574,1.8634344339370728,0.5088000297546387
104,1.5637495517730713,0.5765625238418579,1.7841383218765259,0.5239999890327454
105,1.5423855781555176,0.5796874761581421,1.8369851112365723,0.5149999856948853
106,1.5326236486434937,0.5793750286102295,1.7566912174224854,0.5293999910354614
107,1.5423970222473145,0.5795312523841858,1.701663613319397,0.5382999777793884
108,1.5513759851455688,0.5760937333106995,1.677740454673767,0.5461000204086304
109,1.4854443073272705,0.58984375,1.885197639465332,0.5016999840736389
110,1.5164883136749268,0.5840625166893005,1.7389148473739624,0.5343000292778015
111,1.500085711479187,0.5849999785423279,1.7371349334716797,0.5332000255584717
112,1.5178751945495605,0.5914062261581421,1.6907050609588623,0.5412999987602234
113,1.4724410772323608,0.6050000190734863,1.836012840270996,0.5121999979019165
114,1.4563559293746948,0.5921875238418579,1.71951425075531,0.536300003528595
115,1.463685154914856,0.6015625,1.830856204032898,0.5178999900817871
116,1.4697613716125488,0.5982812643051147,1.7222836017608643,0.5385000109672546
117,1.4585210084915161,0.6004687547683716,1.6920232772827148,0.5388000011444092
118,1.4627858400344849,0.5982812643051147,1.652003526687622,0.5564000010490417
119,1.4366799592971802,0.6010937690734863,1.7303950786590576,0.5356000065803528
120,1.4330641031265259,0.6059374809265137,1.8017449378967285,0.5196999907493591
121,1.4131019115447998,0.6095312237739563,1.6975911855697632,0.5458999872207642
122,1.4286930561065674,0.6106250286102295,1.6727120876312256,0.5494999885559082
123,1.4290564060211182,0.6018750071525574,1.7256990671157837,0.5390999913215637
124,1.430328369140625,0.6035937666893005,1.7292407751083374,0.5418000221252441
125,1.413297176361084,0.609375,1.7880644798278809,0.5315999984741211
126,1.3820815086364746,0.6228125095367432,1.7442419528961182,0.5343999862670898
127,1.3913496732711792,0.6154687404632568,1.7002931833267212,0.5462999939918518
128,1.4008762836456299,0.6118749976158142,1.6316899061203003,0.5626000165939331
129,1.3879318237304688,0.6162499785423279,1.7310117483139038,0.5364999771118164
130,1.3797014951705933,0.6184375286102295,1.6748257875442505,0.5461999773979187
131,1.3792850971221924,0.614062488079071,1.6859002113342285,0.5450000166893005
132,1.3677802085876465,0.6235937476158142,1.710775375366211,0.5450000166893005
133,1.374189853668213,0.6204687356948853,1.6064013242721558,0.5705999732017517
134,1.328405499458313,0.6342187523841858,1.7521229982376099,0.5325999855995178
135,1.3470830917358398,0.6237499713897705,1.6739407777786255,0.5494999885559082
136,1.3290306329727173,0.6353124976158142,1.6128710508346558,0.5590999722480774
137,1.3290107250213623,0.6348437666893005,1.691123604774475,0.5449000000953674
138,1.3417762517929077,0.6356250047683716,1.6557320356369019,0.5544000267982483
139,1.3471072912216187,0.6229687333106995,1.6709421873092651,0.5461000204086304
140,1.3093304634094238,0.6382812261581421,1.6550898551940918,0.5522000193595886
141,1.2811120748519897,0.6487500071525574,1.7465105056762695,0.5371999740600586
142,1.3362387418746948,0.6343749761581421,1.654603123664856,0.5582000017166138
143,1.2917377948760986,0.6448437571525574,1.7094097137451172,0.5435000061988831
144,1.2911720275878906,0.6373437643051147,1.633882999420166,0.5554999709129333
145,1.2686253786087036,0.6462500095367432,1.6494314670562744,0.5536999702453613
146,1.3312628269195557,0.6295312643051147,1.624147891998291,0.5591999888420105
147,1.3067443370819092,0.6378124952316284,1.6116708517074585,0.5633000135421753
148,1.275874137878418,0.6415625214576721,1.628027319908142,0.5684999823570251
149,1.2649528980255127,0.6482812762260437,1.6557177305221558,0.5546000003814697
150,1.2649297714233398,0.6443750262260437,1.6184626817703247,0.5637999773025513
151,1.260178804397583,0.6506249904632568,1.7192310094833374,0.5443999767303467
152,1.2437124252319336,0.6485937237739563,1.6354087591171265,0.5572999715805054
153,1.2406421899795532,0.6529687643051147,1.6034106016159058,0.5734999775886536
154,1.2577818632125854,0.6484375,1.576002597808838,0.5717999935150146
155,1.2477145195007324,0.649218738079071,1.6234714984893799,0.5627999901771545
156,1.25327730178833,0.6526562571525574,1.6072152853012085,0.5676000118255615
157,1.2412410974502563,0.6514062285423279,1.7134461402893066,0.5457000136375427
158,1.235158085823059,0.6487500071525574,1.6698271036148071,0.5544999837875366
159,1.2307891845703125,0.6528124809265137,1.5787559747695923,0.5740000009536743
160,1.2186894416809082,0.6651562452316284,1.6634869575500488,0.5479999780654907
161,1.2170695066452026,0.6587499976158142,1.6450749635696411,0.5590000152587891
162,1.2117043733596802,0.6620312333106995,1.6563029289245605,0.5601999759674072
163,1.2219513654708862,0.655468761920929,1.6207722425460815,0.5687999725341797
164,1.170577049255371,0.6739062666893005,1.681229829788208,0.5590000152587891
165,1.201114296913147,0.6646875143051147,1.6731687784194946,0.5536999702453613
166,1.2073005437850952,0.6668750047683716,1.6811645030975342,0.5540000200271606
167,1.1742619276046753,0.6665624976158142,1.6299511194229126,0.560699999332428
168,1.1609889268875122,0.6762499809265137,1.5591591596603394,0.5814999938011169
169,1.1549186706542969,0.6762499809265137,1.66066312789917,0.5587000250816345
170,1.1573002338409424,0.6739062666893005,1.5801050662994385,0.5758000016212463
171,1.1757718324661255,0.6704687476158142,1.575991153717041,0.5817000269889832
172,1.172947645187378,0.6759374737739563,1.6366095542907715,0.5613999962806702
173,1.1402482986450195,0.6782812476158142,1.5166162252426147,0.5913000106811523
174,1.1462702751159668,0.6759374737739563,1.6132903099060059,0.5665000081062317
175,1.144333839416504,0.676562488079071,1.5052474737167358,0.5931000113487244
176,1.128614902496338,0.6842187643051147,1.520309329032898,0.5906999707221985
177,1.1547119617462158,0.6737499833106995,1.5700715780258179,0.580299973487854
178,1.1629775762557983,0.6860937476158142,1.5719115734100342,0.582099974155426
179,1.1074713468551636,0.6860937476158142,1.591387152671814,0.5763000249862671
180,1.1207109689712524,0.6842187643051147,1.6321525573730469,0.5647000074386597
181,1.1257668733596802,0.6796875,1.517250418663025,0.5873000025749207
182,1.1431126594543457,0.67578125,1.474404215812683,0.5985999703407288
183,1.1318950653076172,0.6773437261581421,1.541517972946167,0.5837000012397766
184,1.12582266330719,0.6801562309265137,1.563349723815918,0.5845999717712402
185,1.1115020513534546,0.6879687309265137,1.6947839260101318,0.545199990272522
186,1.09365975856781,0.6881250143051147,1.5933393239974976,0.5751000046730042
187,1.0955103635787964,0.6968749761581421,1.5669173002243042,0.5842000246047974
188,1.08488929271698,0.6937500238418579,1.5831260681152344,0.5842000246047974
189,1.1093473434448242,0.6892187595367432,1.5739365816116333,0.5791000127792358
190,1.1139007806777954,0.6873437762260437,1.5993856191635132,0.5697000026702881
191,1.0791765451431274,0.6932812333106995,1.6708544492721558,0.5605999827384949
192,1.069342017173767,0.7040625214576721,1.5836907625198364,0.5810999870300293
193,1.0683823823928833,0.7004687786102295,1.5091561079025269,0.5878999829292297
194,1.071210503578186,0.6993749737739563,1.5578594207763672,0.5835000276565552
195,1.0595699548721313,0.696093738079071,1.502614974975586,0.598800003528595
196,1.0548676252365112,0.6957812309265137,1.6357802152633667,0.5683000087738037
197,1.0642657279968262,0.6953125,1.6176902055740356,0.5673999786376953
198,1.0596195459365845,0.6912500262260437,1.5653283596038818,0.5819000005722046
199,1.045546531677246,0.706250011920929,1.5519471168518066,0.5838000178337097
200,1.0805363655090332,0.696093738079071,1.532265543937683,0.5888000130653381
201,1.0310711860656738,0.7046874761581421,1.5984218120574951,0.5778999924659729
202,1.0068583488464355,0.7153124809265137,1.495362639427185,0.5952000021934509
203,1.0225024223327637,0.7067187428474426,1.6120620965957642,0.574400007724762
204,1.054408073425293,0.698437511920929,1.5055971145629883,0.6013000011444092
205,1.0172902345657349,0.7064062356948853,1.5789862871170044,0.5778999924659729
206,1.035048246383667,0.7056249976158142,1.493766188621521,0.5985000133514404
207,1.0257494449615479,0.7035937309265137,1.6465709209442139,0.5665000081062317
208,0.9982041120529175,0.710156261920929,1.5341124534606934,0.5878999829292297
209,1.000097393989563,0.7089062333106995,1.5108306407928467,0.6008999943733215
210,1.0341858863830566,0.7045312523841858,1.590528964996338,0.5835999846458435
211,1.0110965967178345,0.7149999737739563,1.4807425737380981,0.5982999801635742
212,0.9876325726509094,0.7107812762260437,1.5321948528289795,0.5916000008583069
213,1.0018917322158813,0.711718738079071,1.455155849456787,0.60589998960495
214,0.9907145500183105,0.7099999785423279,1.5613315105438232,0.5864999890327454
215,0.9644898772239685,0.72265625,1.4882798194885254,0.6011999845504761
216,1.000491976737976,0.710156261920929,1.4952378273010254,0.6019999980926514
217,1.004424810409546,0.7095312476158142,1.552541971206665,0.5910999774932861
218,0.9927325248718262,0.7165625095367432,1.618111491203308,0.5745000243186951
219,0.9709333777427673,0.7167187333106995,1.5259647369384766,0.5925999879837036
220,0.967242419719696,0.7192187309265137,1.6192141771316528,0.5784000158309937
221,0.9597307443618774,0.7290624976158142,1.522282361984253,0.5943999886512756
222,0.9902768731117249,0.7146875262260437,1.4740486145019531,0.5996000170707703
223,0.9492524862289429,0.7282812595367432,1.5135811567306519,0.5922999978065491
224,0.9481128454208374,0.7285937666893005,1.4870948791503906,0.6031000018119812
225,0.984997034072876,0.7145312428474426,1.6376677751541138,0.5709999799728394
226,0.9217352867126465,0.7332812547683716,1.510894775390625,0.5950000286102295
227,0.9622549414634705,0.7232812643051147,1.5198804140090942,0.5967000126838684
228,0.9592767357826233,0.7278125286102295,1.5222481489181519,0.5958999991416931
229,0.9510043263435364,0.7259374856948853,1.6002081632614136,0.5727999806404114
230,0.970384418964386,0.7204687595367432,1.582334041595459,0.5792999863624573
231,0.9382518529891968,0.7298437356948853,1.4661107063293457,0.6035000085830688
232,0.9340183734893799,0.7340624928474426,1.5321582555770874,0.5928000211715698
233,0.9339681267738342,0.7278125286102295,1.5634524822235107,0.5892000198364258
234,0.9486312866210938,0.7204687595367432,1.504616379737854,0.6021999716758728
235,0.9317691326141357,0.7337499856948853,1.4753334522247314,0.6039999723434448
236,0.9326229691505432,0.7268750071525574,1.4669033288955688,0.609499990940094
237,0.9346853494644165,0.7306249737739563,1.577987551689148,0.5906999707221985
238,0.9290047287940979,0.7381250262260437,1.5289868116378784,0.5964999794960022
239,0.9195739030838013,0.7364062666893005,1.4952515363693237,0.6000999808311462
240,0.9189066886901855,0.7346875071525574,1.5292469263076782,0.5943999886512756
241,0.9242363572120667,0.7371875047683716,1.5440829992294312,0.5889000296592712
242,0.911454975605011,0.7350000143051147,1.5120058059692383,0.5968000292778015
243,0.9086425304412842,0.7385937571525574,1.6432946920394897,0.5697000026702881
244,0.9454197883605957,0.7240625023841858,1.6526230573654175,0.5687000155448914
245,0.9187771677970886,0.7357812523841858,1.4640324115753174,0.6096000075340271
246,0.892066478729248,0.7482812404632568,1.482730507850647,0.6011999845504761
247,0.8991169929504395,0.7435937523841858,1.52347993850708,0.590499997138977
248,0.887458324432373,0.7456250190734863,1.517043113708496,0.597000002861023
249,0.8991696834564209,0.7404687404632568,1.559672236442566,0.585099995136261
250,0.8822794556617737,0.7440624833106995,1.4937390089035034,0.6025999784469604
251,0.8857168555259705,0.7420312762260437,1.4901981353759766,0.6104999780654907
252,0.8810821771621704,0.7459375262260437,1.5381852388381958,0.5992000102996826
253,0.9159162640571594,0.7279687523841858,1.467361569404602,0.6133999824523926
254,0.9075272083282471,0.7340624928474426,1.5193663835525513,0.6072999835014343
255,0.8619468212127686,0.7509375214576721,1.5483595132827759,0.5956000089645386
256,0.8713510632514954,0.7443749904632568,1.5427536964416504,0.5903000235557556
257,0.8670874238014221,0.7470312714576721,1.5206960439682007,0.6015999913215637
258,0.8543374538421631,0.7501562237739563,1.5846562385559082,0.5871000289916992
259,0.8453502058982849,0.7512500286102295,1.5105842351913452,0.6008999943733215
260,0.8456436991691589,0.7581250071525574,1.505943775177002,0.6014999747276306
261,0.8466668128967285,0.7512500286102295,1.5870884656906128,0.585099995136261
262,0.8681893348693848,0.7548437714576721,1.5729533433914185,0.5920000076293945
263,0.8340598344802856,0.7607812285423279,1.5004853010177612,0.6000999808311462
264,0.8201048374176025,0.7621874809265137,1.4443227052688599,0.616599977016449
265,0.8536460399627686,0.7481250166893005,1.6091278791427612,0.579800009727478
266,0.8443513512611389,0.7532812356948853,1.5198222398757935,0.6046000123023987
267,0.8423504829406738,0.7593749761581421,1.449302315711975,0.6134999990463257
268,0.86176598072052,0.7448437213897705,1.4748862981796265,0.6132000088691711
269,0.8481929898262024,0.7543749809265137,1.462296962738037,0.6086999773979187
270,0.8329520225524902,0.7590625286102295,1.4745913743972778,0.6067000031471252
271,0.8254489302635193,0.7606250047683716,1.5234278440475464,0.5950000286102295
272,0.8170293569564819,0.7634375095367432,1.4549692869186401,0.6085000038146973
273,0.8393845558166504,0.7548437714576721,1.4866454601287842,0.6096000075340271
274,0.8180826306343079,0.7631250023841858,1.5365511178970337,0.5950999855995178
275,0.8199213147163391,0.7635937333106995,1.4661916494369507,0.6107000112533569
276,0.8315508961677551,0.7603124976158142,1.5341901779174805,0.5985999703407288
277,0.816893458366394,0.7673437595367432,1.4673266410827637,0.6133999824523926
278,0.7926492094993591,0.766406238079071,1.4404793977737427,0.620199978351593
279,0.8364346027374268,0.757031261920929,1.495850920677185,0.6064000129699707
280,0.8098675608634949,0.7612500190734863,1.4743508100509644,0.6085000038146973
281,0.8033567667007446,0.7667187452316284,1.4922633171081543,0.6068999767303467
282,0.8068252801895142,0.7607812285423279,1.5390379428863525,0.5939000248908997
283,0.782930850982666,0.7709375023841858,1.4977693557739258,0.6043999791145325
284,0.7758551239967346,0.7676562666893005,1.5256917476654053,0.6055999994277954
285,0.7700744867324829,0.7798437476158142,1.531628131866455,0.6032999753952026
286,0.782025158405304,0.7707812786102295,1.4916824102401733,0.6046000123023987
287,0.8105587959289551,0.7635937333106995,1.4497932195663452,0.6164000034332275
288,0.7830051183700562,0.7728124856948853,1.3955538272857666,0.625
289,0.8134629726409912,0.7646874785423279,1.5990813970565796,0.5819000005722046
290,0.7924495935440063,0.765625,1.5010331869125366,0.6067000031471252
291,0.7853469848632812,0.7678124904632568,1.4932150840759277,0.609499990940094
292,0.7924352884292603,0.7667187452316284,1.4539341926574707,0.6144000291824341
293,0.7823417782783508,0.7721874713897705,1.467227578163147,0.6055999994277954
294,0.7800284028053284,0.7748437523841858,1.5251801013946533,0.5993000268936157
295,0.7761401534080505,0.7753124833106995,1.5970560312271118,0.5949000120162964
296,0.7865819334983826,0.7674999833106995,1.5455759763717651,0.600600004196167
297,0.7463868856430054,0.7829687595367432,1.4874576330184937,0.6114000082015991
298,0.7747405171394348,0.7787500023841858,1.5115892887115479,0.6146000027656555
299,0.7494176626205444,0.7754687666893005,1.5309776067733765,0.603600025177002
300,0.7437241077423096,0.7860937714576721,1.505002498626709,0.6118999719619751
301,0.7828824520111084,0.7678124904632568,1.5061078071594238,0.6046000123023987
302,0.792906641960144,0.768750011920929,1.4917834997177124,0.6118000149726868
303,0.7303164601325989,0.78515625,1.4874922037124634,0.6115999817848206
304,0.7412402629852295,0.7796875238418579,1.5534180402755737,0.597000002861023
305,0.7461997866630554,0.7814062237739563,1.4879215955734253,0.6105999946594238
306,0.7253060936927795,0.7870312333106995,1.5945683717727661,0.600600004196167
307,0.7401801347732544,0.7801562547683716,1.5440315008163452,0.6007999777793884
308,0.7473241686820984,0.7793750166893005,1.4396212100982666,0.6208000183105469
309,0.7579872608184814,0.7799999713897705,1.6066138744354248,0.5885000228881836
310,0.7086873054504395,0.7912499904632568,1.49290931224823,0.6140000224113464
311,0.721219539642334,0.7862499952316284,1.5437403917312622,0.6021000146865845
312,0.7041592597961426,0.7907812595367432,1.6336545944213867,0.5871000289916992
313,0.7317637801170349,0.7871875166893005,1.5201326608657837,0.6111999750137329
314,0.7253702282905579,0.7876562476158142,1.4989732503890991,0.6100000143051147
315,0.7151150703430176,0.7914062738418579,1.5147993564605713,0.6080999970436096
316,0.7249821424484253,0.7912499904632568,1.477285623550415,0.6148999929428101
317,0.6968839764595032,0.7978125214576721,1.5384676456451416,0.6062999963760376
318,0.7157044410705566,0.7948437333106995,1.509103536605835,0.6055999994277954
319,0.7089288234710693,0.7884374856948853,1.582869052886963,0.5952000021934509
320,0.6995163559913635,0.7917187213897705,1.4074920415878296,0.6266000270843506
321,0.7290281653404236,0.7826562523841858,1.5207083225250244,0.6044999957084656
322,0.7060258388519287,0.7893750071525574,1.4230705499649048,0.6270999908447266
323,0.7046523094177246,0.7909374833106995,1.5191770792007446,0.6104999780654907
324,0.707047700881958,0.7918750047683716,1.577822208404541,0.599399983882904
325,0.6992212533950806,0.7881249785423279,1.4698877334594727,0.6136999726295471
326,0.6780090928077698,0.8014062643051147,1.506583333015442,0.607200026512146
327,0.6980209946632385,0.7910937666893005,1.4750341176986694,0.6165000200271606
328,0.6943405866622925,0.7906249761581421,1.4797579050064087,0.6155999898910522
329,0.6891590356826782,0.7971875071525574,1.4614111185073853,0.6222000122070312
330,0.6801215410232544,0.7978125214576721,1.4830244779586792,0.6116999983787537
331,0.6786310076713562,0.8025000095367432,1.521573781967163,0.6098999977111816
332,0.7042707204818726,0.7954687476158142,1.51185941696167,0.6129000186920166
333,0.672488808631897,0.7965624928474426,1.487867832183838,0.6151999831199646
334,0.6725971102714539,0.7993749976158142,1.486270546913147,0.6100000143051147
335,0.6753799915313721,0.7989062666893005,1.4772390127182007,0.6164000034332275
336,0.6751388311386108,0.8001562356948853,1.5008260011672974,0.6087999939918518
337,0.6813863515853882,0.7971875071525574,1.5137584209442139,0.6055999994277954
338,0.6807373762130737,0.7956249713897705,1.55513334274292,0.605400025844574
339,0.6928310394287109,0.7934374809265137,1.4525809288024902,0.6211000084877014
340,0.670571506023407,0.8001562356948853,1.4373364448547363,0.6269999742507935
341,0.6710109114646912,0.8043749928474426,1.5802196264266968,0.5939000248908997
342,0.677457332611084,0.7978125214576721,1.4775491952896118,0.6183000206947327
343,0.6498657464981079,0.813281238079071,1.6027623414993286,0.5978999733924866
344,0.6689556241035461,0.8004687428474426,1.4895641803741455,0.6119999885559082
345,0.6943355798721313,0.797656238079071,1.441164493560791,0.6319000124931335
346,0.6472328901290894,0.8090624809265137,1.5589473247528076,0.6116999983787537
347,0.6632933616638184,0.8043749928474426,1.5910205841064453,0.5960999727249146
348,0.6499757170677185,0.8100000023841858,1.5395915508270264,0.6074000000953674
349,0.6611360311508179,0.8067187666893005,1.5274091958999634,0.6122000217437744
